27.4654 0.0197526 -0.0207908 -0.000112366 0 0 -0 27.3527 0.0201302 -0.0181886 -9.87068e-05 0 0 -0 27.2369 0.0200173 -0.0185276 -0.000100974 0 0 -0 27.11 0.0199622 -0.0188086 -0.000102985 0 0 -0 27.0211 0.019837 -0.0217549 -0.00011951 0 0 -0 26.7124 0.00865935 -0.0422846 -0.000234974 0 0 -0 26.4533 0.00865755 -0.0417802 -0.000234445 0 0 -0 26.2248 0.0127349 -0.02185 -0.000123677 0 0 -0 26.0651 0.0201936 -0.0180639 -0.000102873 0 0 -0 25.8495 0.0067852 -0.0397559 -0.000228297 0 0 -0 0.222059 0.110012 0 0 0.542722 0.103791 0.25662 0.0716231 1 
16.696 0.0407511 -0.0102708 0 0 0 0 16.6517 0.040214 -0.009448 0 0 0 0 16.5782 0.0403498 -0.00819335 0 0 0 0 16.5337 0.0400872 -0.00605889 0 0 0 0 15.8052 0.0402521 -0.00461723 -4.33653e-05 0 0 -0 15.7627 0.0400413 -0.0054691 -5.15046e-05 0 0 -0 15.7207 0.0401388 -0.0109007 -0.000102931 -0.0115603 0.0237489 0.000224251 15.5771 0.040064 -0.0114937 -0.000109531 -0.000511635 0.00105342 1.00387e-05 15.4345 0.0398511 -0.00925084 -8.89716e-05 -0.00405359 0.0287136 0.000276158 14.9308 0.0402619 -0.0094828 -9.42798e-05 -0.00261935 0.0876608 0.000871541 0.0979709 0.0802082 0 0 10.042 0.576965 4.23975 0.444373 1 
16.0713 0.0429855 0.00860358 0 0 0 0 16.1649 0.043132 0.014919 0 0 0 0 16.2492 0.0431618 0.0132707 0 0 0 0 16.2859 0.0432545 0.00301213 0 0 0 0 16.3187 0.0428875 0.00421134 0 0 0 0 16.3595 0.0432825 0.00835034 0 0 0 0 16.4083 0.0436815 0.00761867 0 0 0 0 16.504 0.0430404 0.0124116 0 0 0 0 16.5717 0.0430626 0.00747427 0 0 0 0 16.5947 0.0429981 0.00545941 0 0 0 0 0.18337 0.126515 0 0 3.74129 0.257236 0.556595 0.151934 1 
14.5595 0.0108006 -0.0410842 0.000418884 0 0 -0 14.3688 0.0200531 -0.0192161 0.000198524 0 0 -0 14.2996 0.0202424 -0.0192782 0.000200129 0 0 -0 14.0091 0.0204673 -0.0204312 0.000216496 0.0017153 0.0239552 -0.000253838 13.8089 0.0205787 -0.0212614 0.000228561 0.00393059 0.0119142 -0.000128078 13.6464 0.0203218 -0.02029 0.000220716 0 0 -0 13.5252 0.0200277 -0.0209133 0.000229534 0 0 -0 13.4415 0.0200414 -0.0207131 0.000228753 0 0 -0 13.3304 0.0203474 -0.0187405 0.000208693 0 0 -0 13.1741 0.0206528 -0.0187841 0.00021166 0 0 -0 0.0147176 0.10954 0 0 1.34338 0.15024 0.451409 0.0947474 1 
12.1951 0.0398378 -0.00309241 3.76432e-05 0 0 0 12.1827 0.0396963 -0.000347405 4.23319e-06 0 0 0 12.1981 0.0393542 0.00100352 -1.22126e-05 0 0 0 12.2021 0.0399299 0.000441573 -5.37209e-06 0 0 0 12.1942 0.0399853 -0.00451947 5.50183e-05 0 0 0 12.1583 0.0398709 -0.00488007 5.95839e-05 0 0 0 12.1388 0.039733 -0.00414492 5.06893e-05 0 0 0 12.1216 0.0396576 -0.00284023 3.47831e-05 0 0 0 12.1144 0.0396172 0.00197 -2.41402e-05 0 0 0 12.1215 0.039537 0.000811684 -9.94043e-06 0 0 0 0.0470198 0.0899312 0 0 3.82198 1.98476e-06 0.551161 2.50257e-06 1 
11.5459 0.0396475 -0.00467093 0 0 0 0 11.534 0.039386 -0.00187023 0 0 0 0 11.5157 0.0394582 -0.0026403 0 0 0 0 11.5231 0.0402335 0.00169254 0 0 0 0 11.5272 0.0399661 0.000534675 0 0 0 0 11.5262 0.039662 0.000160422 0 0 0 0 11.5 0.0395093 -0.00506922 0 0 0 0 11.4561 0.0397873 -0.0033622 0 0 0 0 11.4415 0.0395314 -0.00266611 0 0 0 0 11.4251 0.0394912 -0.00171942 0 0 0 0 0.0612458 0.052065 0 0 4.23175 2.438e-06 0.725296 3.69393e-06 1 
10.988 0.0397429 -0.00391378 0 0 0 0 10.9607 0.0400603 -0.00602639 0 0 0 0 10.9205 0.0396006 -0.00306948 0 0 0 0 10.9118 0.0394034 -0.00202301 0 0 0 0 10.8942 0.039701 -0.000168397 0 0 0 0 10.9074 0.0400386 0.00141119 0 0 0 0 10.9098 0.0399282 0.000401643 0 0 0 0 10.8879 0.0395394 -0.00478973 0 0 0 0 10.8549 0.0398495 -0.00383425 0 0 0 0 10.8433 0.0394275 -0.00161608 0 0 0 0 0.0834269 0.0822025 0 0 3.9224 0.0906014 0.808705 0.0716281 1 
10.6938 0.0399109 0.00146242 0 0 0 0 10.7003 0.0394854 4.14964e-05 0 0 0 0 10.6926 0.0399448 -0.00299273 0 0 0 0 10.6674 0.0399651 -0.00354648 0 0 0 0 10.6494 0.0397546 -0.00159281 0 0 0 0 10.633 0.0394513 -0.00112472 0 0 0 0 10.6407 0.0402816 0.00112343 0 0 0 0 10.6434 0.0397717 0.000444736 0 0 0 0 10.6245 0.0396147 -0.00400517 0 0 0 0 10.5949 0.0397723 -0.00285262 0 0 0 0 0.0105708 0.0824036 0 0 4.9613 0.415137 1.15119 0.240217 1 
11.5247 0.0416686 0.0130933 -0.000168655 0 0 -0 11.6055 0.0424597 0.0105146 -0.000134496 0 0 -0 11.6356 0.0423048 0.00796429 -0.00010161 0 0 -0 11.6823 0.0422947 0.00065199 -8.28494e-06 0 0 -0 11.6873 0.0424398 0.00137762 -1.74981e-05 0 0 -0 11.6979 0.0418878 0.00384746 -4.88252e-05 0 0 -0 11.7309 0.0422705 0.00688653 -8.71453e-05 0 0 -0 11.8173 0.0424134 0.0115435 -0.000145009 0 0 -0 11.8857 0.0425048 0.00896308 -0.000111946 0 0 -0 11.9075 0.0422277 0.00594666 -7.41361e-05 0 0 -0 0.0451421 0.0678206 0 0 5.13384 0.47563 0.720112 0.352696 1 
13.6042 0.039304 0.00103736 6.76514e-07 0.0316246 0.0242616 1.58222e-05 13.4316 0.039726 -0.000362146 -2.34436e-07 0.0336089 0.0204403 1.32321e-05 13.2741 0.0399137 0.00375826 2.38988e-06 0.0343505 0.0198337 1.26122e-05 13.1591 0.039447 0.00271873 1.71667e-06 0.0347758 0.0189652 1.19751e-05 13.0333 0.0396454 0.0024801 1.54362e-06 0.0314749 0.0240322 1.49577e-05 12.8512 0.0399178 -0.00257933 -1.57494e-06 0.0314547 0.0247804 1.5131e-05 12.6696 0.0399879 -0.00125042 -7.55709e-07 0.0310642 0.0253422 1.53158e-05 12.5192 0.0393118 0.000569145 3.4119e-07 0.0335415 0.021288 1.27617e-05 12.4423 0.0397206 -0.000847078 -5.03046e-07 0.0330822 0.0212822 1.26387e-05 12.3881 0.0394085 0.00415369 2.4138e-06 0.0356911 -0.00629236 -3.65663e-06 0.086374 0.0770799 0 0 0.815888 2.27939e-06 0.435114 2.2605e-06 1 
