0.201049 0.109682 0 0 0.204417 0.0257066 -1.26345e-05 0.000338438 -0.000404809 0 1.92622 0.556237 1.72029 0 0.863513 
0.110812 0.184809 16.1988 0.29556 0.156272 0.0420642 0.00144162 0.0114102 0.00373968 0.00240758 1.75945 1.6993 1.11842 0 0.621814 
0.188741 0.0943045 0 0 0.13326 0.00864813 0.000918798 0.00936057 0.0336668 0 0.84817 0.818702 0.377583 0 0.172987 
0.0417951 0.0853001 0 0 0.146844 0.0205555 -0.000696241 0.00186459 -0.00233944 0 3.4029 1.16795 0.952833 0 52.5037 
0.19213 0.07341 0 0 0.197467 0.0286287 3.15166e-05 0.000390977 -0.000133637 0 0.771449 0.482532 1.78475 0 0.990258 
0.0530931 0.0671509 0 0 0.172154 0.023218 -0.00148432 0.0010979 -0.000486314 0 5.99777 0.925268 0.790288 0 0.206508 
0.183573 0.0776473 0 0 0.134596 0.00870269 -9.04574e-05 0.000835536 -0.00033283 0 2.51475 0.955326 0.277024 0 0.242876 
0.0750311 0.107529 0 0 0.120084 0.00905461 0.000670528 0.00586523 0.00622379 0 4.37536 0.948673 0.322283 0 52.4402 
0.0686627 0.108282 30.1082 0.765111 0.0977106 0.00277743 0.00140623 0.0061432 -0.00322008 0.00955626 1.80344 1.86711 0.0733834 0 0.0686963 
0.0978404 0.153824 0 0 0.132543 0.0148939 0.00065586 0.00693905 -0.0143097 0 7.00805 1.02473 0.735462 0 0.326865 
0.0617325 0.137383 0 0 0.181484 0.0495683 -0.000922603 0.00589978 -0.00943332 0 8.58087 1.34459 2.66399 0 52.3261 
0.191759 0.0869188 0 0 0.202389 0.017931 0.00141214 0.00518507 0.000110146 0 1.19994 0.933466 1.54034 0 1.14321 
0.0530911 0.0486958 0.582701 0.0104399 0.222413 0.0191932 -0.000363824 0.00595402 0.00199815 0.00612161 10.28 1.49223 0.581193 0 0.221912 
0.107007 0.0706211 0 0 0.123024 0.00219856 0.00144994 0.0108621 0.0042671 0 11.1871 1.26948 0.116859 0 0.113258 
0.0500559 0.119798 0 0 0.103093 0.0026297 0.000547527 0.00367705 -0.00162573 0 0.0410385 0.0423844 6.15594e-07 0 52.4632 
0.0800639 0.134297 0 0 0.110824 0.0191885 -0.000507374 0.00381358 -0.00200385 0 3.04385 1.80521 0.606603 0 1.31684 
0.0915525 0.04963 0 0 0.146274 0.0277994 0.000120268 0.00112557 -0.00338679 0 2.02162 0.815952 1.45297 0 0.337998 
0.0783327 0.111051 0 0 0.167013 0.0284493 -0.0015522 0.00460548 -0.0137799 0 8.82478 20.604 1.74186 0 0.568641 
0.193137 0.075825 0 0 0.146424 0.00249115 0 0 0 0 0.236993 0.069216 0.106262 0 0.0647867 
0.179303 0.0959811 0 0 0.137875 0.00580314 -1.28613e-05 0.000583236 7.09444e-05 0 3.14023e-05 0.0277032 0 0 0 
0.202914 0.136064 0 0 0.135928 0.0106249 -7.42109e-06 0.000558066 -0.000140972 0 0.602291 1.32776 0.741666 0 0.42829 
0.24489 0.0984359 0 0 0.146189 0.00469423 4.37647e-05 0.000580668 -0.000181045 0 1.71286 0.699176 0.565124 0 0.182594 
0.0337787 0.0507928 13.6051 0.190144 0.164913 0.015853 -0.00134814 0.00426809 0.00105104 0.0023604 3.91236 0.632051 0.760143 0 0.195574 
0.0774571 0.074573 3.80664 0.00338507 0.161624 0.0311571 -0.000915767 0.00557618 -0.00185222 0.00472476 4.37292 0.711715 1.53038 0 0.262809 
0.11347 0.157977 0.750334 0.00899043 0.227191 0.0364813 -0.00029362 0.00892845 -0.00885857 0.00296045 23.4358 2.78774 1.86486 0 1.18576 
0.0535561 0.101004 0.707546 0.0107323 0.148244 0.0146742 -0.000380361 0.00660767 -0.00210666 0.00931064 4.33644 0.739899 0.443588 0 0.193315 
0.198467 0.101023 0 0 0.155211 0.0179705 -4.45327e-05 0.000439043 -1.41561e-07 0 0.9004 0.311412 1.22606 0 0.718101 
0.0700206 0.156449 0 0 0.139317 0.0286469 0.00134679 0.00381661 0.000793174 0 2.98176 1.87212 1.28974 0 0.281225 
