18.3876 -0.0393805 -0.000912154 7.36377e-06 0.0050456 0.10485 -0.000846451 19.1 -0.0393608 -0.000120936 9.39893e-07 0.00356266 0.104818 -0.000814627 22.6897 -0.0397203 0.00173587 0 -0.00231833 0.104856 0 24.5328 -0.0398974 -0.00633828 0 0.0195995 -0.103454 -0 23.3682 -0.0395798 -0.00173258 0 0.0229806 -0.104153 -0 20.4559 -0.0226917 0.0204226 0 0.0284163 -0.100959 -0 19.2767 -0.0222427 0.0219483 0 0.0309972 -0.100799 -0 12.7542 -0.0222872 0.0207841 0 0.0517323 -0.0912357 -0 8.25009 -0.025555 0.0179628 -0 0.0854538 -0.06081 0 6.827 -0.0276151 0.0119825 -0 0.104939 -0.00205132 0 0.126945 0.0903717 103.087 0.0183523 53.9675 0.00765713 0.227273 
12.8449 0 0 0 0.0380175 -0.0123667 -0 12.7917 0 0 0 0.0389425 -0.0054058 -0 12.7428 -0.039813 0.00195693 -0 0.0397492 0.000623525 0 12.9373 -0.0398206 -0.00677441 -0 0.0398808 0.00650403 0 13.0106 -0.0396184 -0.00569816 -0 0.0398939 0.0015064 0 13.0228 -0.039557 -0.00253354 -0 0.0395304 -0.00396788 0 12.9877 -0.0400277 0.00105422 -0 0.0399221 -0.0018969 0 12.9963 -0.0392853 -0.00160219 -0 0.0397862 0.00176725 0 13.0099 -0.0393011 -0.0012458 -0 0.0396017 0.00243123 0 13.0341 -0.0396149 -0.0052517 -0 0.0402543 -0.00152576 0 0.157877 0.102527 174.407 0.0124 88.4278 0.00547191 0.588235 
13.0439 -0.0394695 -0.00443889 -0 0.039873 -0.00205156 0 13.0329 -0.0397745 -0.00454463 -0 0.0392741 -0.0057153 0 12.9778 -0.0394381 -0.00143685 -0 0.0397545 -0.00218543 0 12.9646 -0.0396008 -0.00164595 -0 0.0398103 -0.00435234 0 13.0592 -0.0398202 -0.00677787 -0 0.039589 0.0035317 0 13.0782 -0.0396285 -0.00546761 -6.20609e-05 0.0398158 -0.00423774 -4.81011e-05 13.0762 -0.0395342 -0.00346174 -3.9299e-05 0.0397206 -0.00374217 -4.24826e-05 13.1784 -0.039911 0.000310589 3.49858e-06 0.0393192 -0.000112681 -1.26928e-06 13.1864 -0.0396768 -0.000564571 -6.35566e-06 0.040065 0.00142779 1.60733e-05 13.1812 -0.0394064 -0.00182352 -2.05365e-05 0.0395864 -0.0011048 -1.24422e-05 0.193805 0.136902 0.322124 0.0124436 0.0218255 0.00554258 0.37037 
12.2675 -0.0393963 -0.00530138 0 0.0392994 -0.00119992 -0 12.2602 -0.0395225 -0.000850733 0 0.0393918 -0.00313975 0 12.2462 -0.0393213 0.000986728 0 0.0393472 0.000323282 0 12.2796 -0.039527 -0.00457435 0 0.0406584 0.000519413 0 12.2593 -0.0394634 -0.00463344 0 0.0389283 -0.00686035 0 12.1202 -0.0396639 0.000777551 0 0.0392936 -0.00132719 0 12.311 -0.0393698 -0.00653769 0 0.0389544 0.00673745 0 12.3611 -0.0394205 -0.00476427 0 0.0399906 0.00336823 0 12.3832 -0.0395734 0.0008788 0 0.0392815 0.00581234 0 12.7199 -0.0393449 -0.0054765 0 0.0382023 0.0120038 0 0.124886 0.0779882 92.6722 0.00804391 68.0281 0.00353563 0.344828 
17.6891 -0.0203075 0.0211986 -0 -0.0800142 0.0696998 -0 11.0329 -0.0203381 0.0188486 0 0 0 0 10.0526 -0.0024118 0.0402794 0 -0.00170796 -0.0208377 0 9.91668 -0.0198326 0.0211699 0 -0.000145378 -0.00445936 0 9.75537 -0.0196788 0.0203247 0 0.000303781 -0.013121 0 9.41874 -0.0202765 0.0190287 0 0.0135736 -0.0300616 0 9.18746 -0.0204902 0.0189873 0 0.0239618 -0.0378239 0 7.78415 -0.0396621 -0.000315129 0 0.0400826 0.00878856 0 7.83183 -0.0399171 0.0031136 0 0.0398375 0.0115001 0 7.91113 -0.039571 -0.000509315 0 0.0255954 0.0115272 0 0.127151 0.0625253 0.421638 0.014509 0.152756 0.00814175 0.285714 
7.98356 -0.0396424 -0.000200871 0 0.0396227 -0.00925903 0 7.91612 -0.0396856 0.00345813 0 0.0397963 -0.00903202 0 7.43249 -0.0398842 0.00277393 0 0.0412389 -0.00706605 0 7.39764 -0.0394669 -0.000609862 0 0.0416203 -0.00417303 0 7.35347 -0.0394764 -0.000538529 0 0.0402878 -0.00507695 0 7.31343 -0.0397723 -0.00293034 0 0.0397524 -0.00831045 0 7.30515 -0.0395131 -0.00322879 0 0.0406551 -0.00640464 0 7.23533 -0.039585 -0.00226804 0 0.0278995 -0.020126 -0 6.98252 -0.0397973 0.00283508 0 0.0445574 -0.034099 -0 6.68056 -0.0400684 0.00106687 0 0.089084 -0.0405456 -0 0.131283 0.053628 0.390407 0.0065517 0.0386293 0.00172829 0.526316 
10.5329 -0.0397684 0.00419729 0 0.0408056 -0.00617056 0 10.2684 -0.039894 -0.000999512 0 0.0379862 -0.0181623 -0 9.94642 -0.0396673 0.00296123 0 0.0399882 -0.00724459 -0 9.81266 -0.0399908 0.00279609 0 0.0401239 -0.0130276 0 9.71489 -0.0396959 0.00058872 0 0.0405636 -0.0118714 0 9.64092 -0.0398509 0.00165552 0 0.0406135 -0.00727115 0 9.58803 -0.039673 -0.000634405 0 0.0412155 -0.0071807 0 9.54562 -0.0401984 -0.00278172 0 0.0396303 -0.00820126 0 9.47235 -0.0398726 -0.0028071 0 0.0385953 -0.0133933 0 9.39503 -0.039659 -0.00131409 0 0.0389162 -0.0116061 0 0.169631 0.145186 175.466 0.0127562 96.2092 0.00435079 0.666667 
9.1206 -0.0397986 0.00411838 0 0.0402538 -0.0117712 0 9.01071 -0.0394301 0.000399217 0 0.0384311 -0.0163588 0 8.85883 -0.039449 -0.005712 0 0.0400849 -0.0100787 0 8.69244 -0.0396437 -0.00207301 0 0.0405562 -0.0126531 0 8.49413 -0.0392701 -0.00364654 0 0.0400958 -0.00912699 0 8.31354 -0.0396474 -0.000762212 0 0.0414661 -0.00665393 0 8.10587 -0.0398444 -0.0015197 0 0.0405704 -0.00647458 0 8.09407 -0.039823 -0.000771959 0 0.0405915 -0.00521227 -0 8.03982 -0.0401805 -0.00203602 -0 0.04108 -0.00821977 0 7.79369 -0.0400371 -5.94107e-05 0 0.0400105 -0.00631692 0 0.122143 0.101082 0.432755 0.0116143 0.0468191 0.00270864 0.416667 
9.18151 -0.00778919 -0.0422273 -0 -0.0121941 0.0641489 0 11.5653 -0.00292289 -0.0536001 0 0.0468484 0.0127518 0 12.3857 -0.0247229 -0.0115894 0 0.0438696 -0.00180006 0 12.5151 -0.0248905 -0.0111711 0 0.0443268 0.00935692 0 13.3686 -0.0256906 -0.00673347 -0 0.0441546 0.0113488 0 14.2383 -0.0249681 -0.0135111 -0 0.0439491 0.000686724 0 14.3189 -0.024825 -0.0135518 -0 0.0447509 0.00749806 0 14.8548 -0.0260099 -0.0187882 0 0.0442331 0.00879087 0 16.0359 -0.0252276 -0.0120404 -0 0.0435357 0.00874953 0 16.11 -0.0254161 -0.0127514 -0 0.0436204 -0.000549652 0 0.133642 0.101219 171.893 0.0165951 61.5834 0.00916962 0.294118 
7.3019 -0.03913 -0.00635998 0 0.0401924 -0.00982448 0 7.18534 -0.0397096 0.00328358 0 0.0409145 -0.0101684 0 7.02817 -0.0394897 -0.00244221 0 0.0406274 -0.00542603 0 6.93718 -0.0396288 -0.00105254 0 0.0409668 -0.00200439 0 6.89716 -0.0397132 -0.00326965 0 0.0405599 -0.00694574 -0 9.07655 -0.0396381 -0.000705823 0 0.0171393 0.0518921 0 8.76879 -0.0398063 0.00295546 0 -0.000535899 -0.039957 -0 11.183 0.0398577 0.00369257 0 -0.00763709 0.104604 0 11.6907 0.0398866 0.00633798 0 -0.00401635 0.104923 0 16.1359 0.0390723 0.00845982 0 0.0180975 0.103642 0 0.187999 0.131095 178.634 0.0130974 88.5817 0.00959407 0.285714 
