0 2049.250976 1295.488769 10.671875 -0.031177 -0.024993 0.000000 2051.048095 1297.330810 11.665313 -0.754314 -0.638574 -0.152418 50.000000 128.647369 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029537 203223214 
0 2049.034667 1295.284790 10.671875 -0.026858 -0.029909 0.000000 2050.595947 1297.430419 11.627483 -0.654756 -0.743213 -0.137577 50.000000 138.823348 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029537 203223328 
0 2048.906494 1295.130126 10.671875 -0.025189 -0.031320 0.000000 2050.302246 1297.348754 11.608480 -0.605017 -0.785503 -0.130144 50.000000 140.957015 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029538 203223430 
0 2048.782226 1294.972900 10.671875 -0.024639 -0.031734 0.000000 2050.143066 1297.215209 11.608480 -0.591427 -0.795786 -0.130144 50.000000 142.105911 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029538 203223562 
0 2048.656250 1294.804199 10.671875 -0.023955 -0.033335 0.000000 2049.863769 1297.099365 11.608480 -0.542515 -0.829903 -0.130144 50.000000 145.224349 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029538 203223663 
0 2048.498046 1294.553833 10.671875 -0.021622 -0.035606 0.000000 2049.613525 1296.957641 11.608480 -0.499021 -0.856761 -0.130144 50.000000 148.506927 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029538 203223783 
0 2048.397216 1294.370239 10.671875 -0.018392 -0.037143 0.000000 2049.280273 1296.833618 11.608480 -0.421072 -0.897641 -0.130144 50.000000 153.594909 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029538 203223920 
1 2048.300048 1294.163330 10.671875 -0.017196 -0.037952 0.000000 2048.995361 1296.658569 11.627483 -0.355403 -0.924532 -0.137577 50.000000 246.146789 1  0  0  0  0  31  0  2  2044.733642 1284.640991 10.671875 0.098191 -0.043416 0.000000 246.146789 1  0  0  0  0  0  287  1  -0.197631 -0.039794 0.132011 2047.815063 1293.750366 11.418338 2044.713745 1284.857910 10.803886 18 0.000000 24 0.000000 1544029538 203224028 
0 2048.213623 1293.911254 10.671875 -0.011999 -0.038136 0.000000 2048.704101 1296.477661 11.665313 -0.276853 -0.948746 -0.152418 50.000000 162.129592 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029538 203224154 
0 2048.149414 1293.681762 10.671875 -0.008731 -0.039239 0.000000 2048.473388 1296.313110 11.665313 -0.211024 -0.965524 -0.152418 50.000000 167.545852 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029538 203224279 
1 2048.097412 1293.426269 10.671875 -0.007489 -0.039483 0.000000 2048.340576 1296.121582 11.665313 -0.177716 -0.972206 -0.152418 50.000000 286.253814 1  0  0  0  0  31  0  2  2046.581176 1284.213500 10.671875 0.100690 0.029355 0.000000 286.253814 1  0  0  0  0  0  287  1  -0.104370 -0.118164 -0.037729 2047.708984 1292.935058 11.418416 2046.500366 1284.196899 10.634145 18 0.000000 24 0.000000 1544029539 203224417 
0 2048.059082 1293.120483 10.671875 -0.003931 -0.040857 0.000000 2047.974365 1295.691040 11.646428 -0.062641 -0.987446 -0.145001 50.000000 174.767471 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029539 203224548 
1 2048.047851 1292.916137 10.671875 -0.001012 -0.041446 0.000000 2047.691040 1295.409057 11.655879 0.042149 -0.987981 -0.148711 50.000000 286.567169 1  0  0  0  0  31  0  2  2047.933227 1284.614501 10.671875 0.100528 0.029906 0.000000 286.567169 1  0  0  0  0  0  287  1  -0.134277 0.111083 0.084659 2047.736816 1292.375244 11.418125 2047.941528 1284.727905 10.756534 18 0.000000 24 0.000000 1544029539 203224668 
1 2048.061767 1292.592285 10.671875 0.004326 -0.041220 0.000000 2047.489135 1295.157348 11.665313 0.123913 -0.980517 -0.152418 50.000000 286.567169 1  0  0  0  0  31  0  2  2048.444091 1284.766357 10.671875 0.100632 0.029937 0.000000 286.567169 1  0  0  0  0  0  287  1  -0.442749 0.206542 0.193389 2047.801147 1292.070190 11.417335 2048.679931 1285.285766 10.865264 18 0.000000 24 0.000000 1544029539 203224793 
0 2048.091308 1292.355468 10.671875 0.005176 -0.041341 0.000000 2047.476318 1294.843994 11.665313 0.143548 -0.977835 -0.152418 50.000000 186.748870 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029539 203224943 
1 2048.143066 1292.015869 10.671875 0.007912 -0.039193 0.000000 2047.386596 1294.591308 11.674733 0.190866 -0.969120 -0.156123 50.000000 267.766998 1  0  0  0  0  31  0  2  2049.831542 1284.911376 10.671875 0.104803 -0.004086 0.000000 267.766998 1  0  0  0  0  0  287  1  0.005859 -0.208251 0.108833 2047.970825 1291.457153 11.407864 2049.846679 1284.921386 10.780708 18 0.000000 24 0.000000 1544029539 203225081 
0 2048.209716 1291.803588 10.671875 0.014254 -0.037587 0.000000 2047.067504 1294.213012 11.712246 0.337062 -0.925837 -0.170921 50.000000 202.505218 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029539 203225218 
0 2048.394287 1291.841308 10.671875 0.035304 0.018092 0.000000 2046.831909 1293.879028 11.712246 0.465764 -0.868245 -0.170921 50.000000 211.696411 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18 0.000000 0 0.000000 1544029539 203225332 
