0 2046.214233 1254.358642 10.671875 -0.012062 0.025416 0.000000 2048.746337 1253.708496 11.617867 -0.938792 0.317430 -0.133814 50.000000 68.566726 1  0  0  0  0  31  0  2  2033.811889 1259.059326 10.820312 0.107430 0.004998 0.000000 274.544006 1  0  0  0  0  0  286  1  0  2026.100219 1263.079956 9.820312 2045.914794 1254.871948 11.425959 2026.100219 1263.079956 9.820312 19 0.000000 18 0.000000 1544258077 431794627 
0 2046.159545 1254.491943 10.671875 -0.010296 0.025660 0.000000 2048.660888 1253.720703 11.617867 -0.924290 0.357463 -0.133814 50.000000 66.433052 1  0  0  0  0  31  0  2  2034.376708 1259.302368 10.820312 0.078801 0.069214 0.000000 319.544036 1  0  0  0  0  0  286  1  0  2021.982788 1265.772949 9.820312 2045.864135 1255.067382 11.429363 2021.982788 1265.772949 9.820312 19 0.000000 17 0.000000 1544258077 431794739 
0 2046.077514 1254.707397 10.671875 -0.009084 0.026185 0.000000 2048.568603 1253.822631 11.598836 -0.912356 0.389401 -0.126378 50.000000 63.971130 1  0  0  0  0  31  0  2  2034.653198 1259.971435 10.820312 0.022171 0.103112 0.000000 350.998077 1  0  0  0  0  0  286  1  0  2013.843017 1270.535766 9.671875 2045.813354 1255.234130 11.430429 2013.843017 1270.535766 9.671875 19 0.000000 17 0.000000 1544258077 431794847 
1 2046.042358 1254.815307 10.671875 -0.008533 0.026214 0.000000 2048.494873 1253.915161 11.589302 -0.902440 0.412985 -0.122657 50.000000 63.807003 1  0  0  0  0  31  0  2  2034.694213 1260.504150 10.820312 0.003285 0.104831 0.000000 358.204864 1  0  0  0  0  0  286  1  1  0.188964 0.087402 0.092406 2045.760375 1255.399902 11.430344 2034.970947 1260.633422 10.912718 19 0.000000 17 0.000000 1544258077 431794977 
0 2045.965942 1255.040405 10.671875 -0.010554 0.027322 0.000000 2048.443359 1254.080200 11.589302 -0.902440 0.412985 -0.122657 50.000000 63.807003 1  0  0  0  0  31  0  2  2034.716918 1261.227783 10.820312 0.003285 0.104831 0.000000 358.204864 1  0  0  0  0  0  286  1  0  2008.216308 1274.137939 9.671875 2045.699951 1255.569824 11.430394 2008.216308 1274.137939 9.671875 23 0.000000 17 0.000000 1544258077 431795105 
0 2045.922241 1255.153564 10.671875 -0.010183 0.027011 0.000000 2048.382080 1254.250610 11.589302 -0.902440 0.412985 -0.122657 50.000000 63.807003 1  0  0  0  0  31  0  2  2034.745727 1261.861450 10.820312 0.010153 0.104390 0.000000 352.878082 1  0  0  0  0  0  286  1  0  2013.945800 1271.763549 9.671875 2045.631958 1255.747436 11.430413 2013.945800 1271.763549 9.671875 23 0.000000 17 0.000000 1544258077 431795231 
0 2045.850585 1255.343627 10.671875 -0.010417 0.027391 0.000000 2048.313720 1254.428344 11.589302 -0.902440 0.412985 -0.122657 50.000000 63.478744 1  0  0  0  0  31  0  2  2034.854736 1262.601074 10.820312 0.015844 0.103679 0.000000 351.311401 1  0  0  0  0  0  286  1  0  2012.663818 1274.626342 9.671875 2045.584960 1255.945922 11.435452 2012.663818 1274.626342 9.671875 23 0.000000 17 0.000000 1544258078 431795357 
0 2045.771362 1255.579711 10.671875 -0.007480 0.027005 0.000000 2048.198730 1254.498291 11.560623 -0.882436 0.457031 -0.111484 50.000000 60.032039 1  0  0  0  0  31  0  2  2034.944213 1263.224853 10.820312 0.013572 0.104000 0.000000 352.564758 1  0  0  0  0  0  286  1  0  2016.600585 1273.203735 9.671875 2045.546752 1256.121826 11.435332 2016.600585 1273.203735 9.671875 23 0.000000 17 0.000000 1544258078 431795486 
0 2045.723144 1255.764282 10.671875 -0.007422 0.027186 0.000000 2048.129150 1254.613159 11.560623 -0.871731 0.477132 -0.111484 50.000000 58.390766 1  0  0  0  0  31  0  2  2035.011474 1263.739624 10.820312 0.013572 0.104000 0.000000 352.564758 1  0  0  0  0  0  286  1  0  2017.207519 1274.492919 9.671875 2045.523437 1256.317749 11.435589 2017.207519 1274.492919 9.671875 23 0.000000 17 0.000000 1544258078 431795620 
0 2045.694091 1255.887817 10.671875 -0.006026 0.027321 0.000000 2048.028808 1254.695678 11.560623 -0.848955 0.516571 -0.111484 50.000000 54.615802 1  0  0  0  0  31  0  2  2035.171875 1264.456298 10.820312 0.048103 0.093860 0.000000 325.364715 1  0  0  0  0  0  286  1  0  1992.459350 1295.396240 8.524012 2045.525878 1256.511596 11.435588 1992.459350 1295.396240 8.524012 23 0.000000 17 0.000000 1544258078 431795748 
1 2045.661254 1256.136962 10.671875 -0.002838 0.027308 0.000000 2047.913940 1254.721313 11.560623 -0.811463 0.573670 -0.111484 50.000000 50.020202 1  0  0  0  0  31  0  2  2035.871337 1264.876708 10.820312 0.101509 0.026385 0.000000 284.570770 1  0  0  0  0  0  286  1  1  0.436706 -0.019531 0.070656 2045.545776 1256.713378 11.432673 2036.130126 1264.732666 10.890969 23 0.000000 17 0.000000 1544258078 431795884 
1 2045.651123 1256.263183 10.671875 -0.002555 0.028546 0.000000 2047.755493 1254.874877 11.589302 -0.756385 0.642522 -0.122657 50.000000 48.543052 1  0  0  0  0  31  0  2  2036.686401 1265.088500 10.820312 0.101509 0.026385 0.000000 284.570770 1  0  0  0  0  0  286  1  1  0.206604 -0.008789 0.104505 2045.527465 1256.927368 11.430124 2036.687133 1264.958618 10.924818 23 0.000000 17 0.000000 1544258078 431796043 
0 2045.626342 1256.545532 10.671875 -0.001962 0.029116 0.000000 2047.646118 1254.956542 11.589302 -0.718353 0.684779 -0.122657 50.000000 44.768100 1  0  0  0  0  31  0  2  2037.388427 1265.270751 10.671875 0.102076 0.026533 0.000000 284.570770 1  0  0  0  0  0  286  1  0  2021.187988 1283.222412 9.820312 2045.561645 1257.136474 11.431001 2021.187988 1283.222412 9.820312 23 0.000000 17 0.000000 1544258078 431796170 
0 2045.624511 1256.788940 10.671875 0.000509 0.029181 0.000000 2047.559570 1255.008422 11.589302 -0.682105 0.720892 -0.122657 50.000000 41.649658 1  0  0  0  0  31  0  2  2038.311645 1265.510864 10.671875 0.101586 0.026406 0.000000 284.570770 1  0  0  0  0  0  286  1  0  2027.225830 1278.918457 9.820312 2045.599121 1257.387695 11.431722 2027.225830 1278.918457 9.820312 23 0.000000 17 0.000000 1544258079 431796366 
1 2045.643310 1257.030639 10.671875 0.002814 0.027749 0.000000 2047.462646 1255.205078 11.570195 -0.631539 0.766736 -0.115210 50.000000 37.874694 1  0  0  0  0  31  0  2  2039.226074 1265.748535 10.671875 0.101509 0.026385 0.000000 283.317413 1  0  0  0  0  0  286  1  1  0.076599 0.161865 0.198678 2045.642700 1257.622314 11.434073 2039.370117 1265.714477 10.870553 23 0.000000 17 0.000000 1544258079 431796529 
0 2045.669921 1257.250854 10.671875 0.003710 0.027517 0.000000 2047.493041 1255.421264 11.570195 -0.631539 0.766736 -0.115210 50.000000 37.874694 1  0  0  0  0  31  0  2  2039.940795 1265.669067 10.671875 0.092112 -0.050157 0.000000 233.930709 1  0  0  0  0  0  286  1  0  2026.663208 1282.378540 9.820312 2045.679565 1257.842773 11.434369 2026.663208 1282.378540 9.820312 23 0.000000 17 0.000000 1544258079 431796678 
1 2045.703369 1257.460327 10.671875 0.004925 0.027102 0.000000 2047.422607 1255.536010 11.560623 -0.589145 0.800299 -0.111484 50.000000 34.756259 1  0  0  0  0  31  0  2  2040.389404 1265.221313 10.671875 0.071075 -0.077482 0.000000 222.530197 1  0  0  0  0  0  286  1  1  -0.354980 0.158935 0.414464 2045.749023 1258.044677 11.435802 2040.868408 1265.423339 11.086339 23 0.000000 17 0.000000 1544258079 431796819 
0 2045.740722 1257.666748 10.671875 0.005730 0.028641 0.000000 2047.331054 1255.577148 11.570195 -0.542121 0.832364 -0.115210 50.000000 29.832403 1  0  0  0  0  31  0  2  2040.956787 1264.602783 10.671875 0.070898 -0.077290 0.000000 222.530197 1  0  0  0  0  0  286  1  0  2026.538330 1292.154052 9.820312 2045.826538 1258.252685 11.432661 2026.538330 1292.154052 9.820312 23 0.000000 17 0.000000 1544258079 431796969 
0 2045.791992 1257.878051 10.671875 0.006935 0.028438 0.000000 2047.304443 1255.728027 11.579754 -0.510530 0.851594 -0.118934 50.000000 29.175882 1  0  0  0  0  31  0  2  2041.719116 1264.063232 10.671875 0.103440 -0.017335 0.000000 267.236083 1  0  0  0  0  0  286  1  0  2032.819824 1282.585083 10.313362 2045.890869 1258.470092 11.432970 2032.819824 1282.585083 10.313362 23 0.000000 17 0.000000 1544258079 431797147 
0 2045.832641 1258.043701 10.671875 0.007119 0.028459 0.000000 2047.317016 1255.863769 11.579754 -0.500738 0.857388 -0.118934 50.000000 28.519371 1  0  0  0  0  31  0  2  2042.133178 1264.054199 10.679658 0.104873 -0.001432 0.000000 269.217285 1  0  0  0  0  0  286  1  0  2033.067138 1282.839355 10.186965 2045.920410 1258.628540 11.431964 2033.067138 1282.839355 10.186965 23 0.000000 17 0.000000 1544258079 431797236 
1 2045.885498 1258.221923 10.671875 0.008369 0.026354 0.000000 2047.349731 1256.045898 11.589302 -0.493127 0.861266 -0.122657 50.000000 29.340005 1  0  0  0  0  31  0  2  2042.978881 1264.142822 10.671875 0.103427 0.017414 0.000000 279.557403 1  0  0  0  0  0  286  1  1  0.185302 0.053344 0.196710 2045.957397 1258.817016 11.415674 2043.006225 1263.896850 10.868585 23 0.000000 17 0.000000 1544258080 431797379 
0 2045.934936 1258.429931 10.671875 0.005397 0.027498 0.000000 2047.586547 1256.412841 11.712127 -0.565786 0.806652 -0.170874 50.000000 37.218177 1  0  0  0  0  31  0  2  2043.600830 1264.247558 10.671875 0.103870 0.017488 0.000000 279.557403 1  0  0  0  0  0  286  1  0  2038.093139 1268.697387 9.671875 2045.868530 1259.057250 11.393522 2038.093139 1268.697387 9.671875 23 0.000000 17 0.000000 1544258080 431797521 
1 2043.195678 1259.137207 10.671875 -0.028082 0.003787 0.000000 2045.132080 1257.318603 11.712127 -0.626422 0.760524 -0.170874 50.000000 38.038818 1  0  0  0  0  31  0  2  2037.748291 1266.254028 10.671875 -0.062249 -0.084411 0.000000 142.339477 1  0  0  0  0  0  286  1  1  -0.154907 -0.057006 -0.108436 2043.101074 1259.688842 11.408542 2037.987182 1266.187866 10.563438 18 0.000000 16 0.000000 1544258083 431801127 
0 2043.050903 1259.161376 10.671875 -0.029090 0.004886 0.000000 2044.937988 1257.354370 11.712127 -0.630769 0.756922 -0.170874 50.000000 38.531196 1  0  0  0  0  31  0  2  2037.342529 1265.736816 10.671875 -0.068466 -0.082936 0.000000 138.266098 1  0  0  0  0  0  286  1  0  2030.364868 1274.266235 9.671875 2042.861694 1259.725585 11.412582 2030.364868 1274.266235 9.671875 18 0.000000 16 0.000000 1544258083 431801275 
0 2042.781127 1259.193969 10.671875 -0.028386 0.002482 0.000000 2044.815063 1257.464721 11.684017 -0.666041 0.728600 -0.159779 50.000000 41.157253 1  0  0  0  0  31  0  2  2036.854980 1265.200805 10.820312 -0.070669 -0.077499 0.000000 137.639434 1  0  0  0  0  0  286  1  0  2029.890380 1274.275756 9.671875 2042.661743 1259.732421 11.415762 2029.890380 1274.275756 9.671875 18 0.000000 16 0.000000 1544258084 431801406 
0 2042.588500 1259.208984 10.671875 -0.029058 0.001729 0.000000 2044.630981 1257.505249 11.674612 -0.674750 0.721353 -0.156076 50.000000 45.916976 1  0  0  0  0  31  0  2  2036.435424 1264.895996 10.820312 -0.097337 -0.040542 0.000000 104.800170 1  0  0  0  0  0  286  1  0  2028.077636 1272.947875 9.671875 2042.418579 1259.741699 11.416235 2028.077636 1272.947875 9.671875 18 0.000000 16 0.000000 1544258084 431801527 
1 2042.400268 1259.204467 10.671875 -0.027684 -0.001876 0.000000 2044.618408 1257.718261 11.665193 -0.745860 0.648440 -0.152371 50.000000 50.676708 1  0  0  0  0  31  0  2  2035.619628 1264.918334 10.820312 -0.104127 0.012565 0.000000 83.118911 1  0  0  0  0  0  286  1  1  -0.139343 -0.226562 -0.239489 2042.186523 1259.714111 11.412141 2035.655029 1264.803100 10.580822 18 0.000000 16 0.000000 1544258084 431801663 
0 2042.266723 1259.186889 10.671875 -0.027553 -0.004017 0.000000 2044.523071 1257.876953 11.693404 -0.792306 0.587813 -0.163479 50.000000 55.272304 1  0  0  0  0  31  0  2  2035.085327 1264.897460 10.820312 -0.101093 -0.027938 0.000000 113.261466 1  0  0  0  0  0  286  1  0  2030.338867 1266.674682 9.820312 2041.931030 1259.668457 11.400547 2030.338867 1266.674682 9.820312 18 0.000000 16 0.000000 1544258084 431801789 
1 2042.041870 1259.026855 10.671875 -0.024339 -0.031580 0.000000 2044.461791 1258.110595 11.749361 -0.850916 0.491407 -0.185633 50.000000 58.554878 1  0  0  0  0  31  0  2  2034.506225 1264.319335 10.820312 -0.060218 -0.089613 0.000000 146.099502 1  0  0  0  0  0  286  1  1  -0.009887 0.389160 -0.411848 2041.773559 1259.452026 11.403069 2034.039794 1264.000122 10.408464 18 0.000000 16 0.000000 1544258084 431801930 
1 2040.354125 1255.550537 10.671875 -0.007764 -0.039755 0.000000 2042.890747 1255.985961 11.636841 -0.987193 -0.074162 -0.141243 50.000000 92.693603 1  0  0  0  0  31  0  2  2032.001586 1255.190551 10.820312 0.028216 -0.101016 0.000000 198.740051 1  0  0  0  0  0  286  1  1  -0.443359 -0.067749 0.061152 2039.925048 1255.770751 11.424339 2032.389770 1255.328002 10.881464 18 0.000000 16 0.000000 1544258086 431803853 
1 2040.328002 1255.411621 10.671875 -0.007083 -0.040407 0.000000 2042.840087 1255.837036 11.636841 -0.985234 -0.096763 -0.141243 50.000000 93.678375 1  0  0  0  0  31  0  2  2032.207275 1254.699340 10.820312 0.045043 -0.095204 0.000000 205.633438 1  0  0  0  0  0  286  1  1  -0.170410 0.020629 0.077965 2039.843383 1255.511108 11.421930 2032.356445 1254.650634 10.898278 18 0.000000 16 0.000000 1544258086 431803963 
1 2040.293212 1255.109985 10.671875 -0.001698 -0.039939 0.000000 2042.773437 1255.790527 11.627361 -0.975817 -0.169896 -0.137529 50.000000 98.273971 1  0  0  0  0  31  0  2  2032.626464 1253.835449 10.820312 0.044855 -0.094806 0.000000 201.560089 1  0  0  0  0  0  286  1  1  -0.159179 0.073486 0.143804 2039.836303 1255.200317 11.425518 2032.727294 1253.930908 10.964117 18 0.000000 16 0.000000 1544258086 431804120 
1 2040.289550 1254.827392 10.671875 -0.000468 -0.040393 0.000000 2042.736572 1255.689575 11.627361 -0.967008 -0.214427 -0.137529 50.000000 101.392417 1  0  0  0  0  31  0  2  2032.707275 1253.339477 10.820312 -0.009052 -0.104491 0.000000 167.923416 1  0  0  0  0  0  286  1  1  -0.358154 -0.039367 0.150538 2039.811767 1254.945922 11.424309 2033.076293 1253.510620 10.970850 18 0.000000 16 0.000000 1544258086 431804233 
1 2040.297485 1254.659423 10.671875 0.003272 -0.039972 0.000000 2042.706665 1255.564575 11.627361 -0.956168 -0.258508 -0.137529 50.000000 103.526084 1  0  0  0  0  31  0  2  2032.544677 1252.732055 10.820312 -0.028546 -0.101373 0.000000 164.273056 1  0  0  0  0  0  286  1  1  -0.149414 -0.049804 0.097163 2039.809204 1254.716186 11.423404 2032.748779 1252.841674 10.917475 18 0.000000 16 0.000000 1544258087 431804344 
0 2040.373779 1254.247924 10.671875 0.008145 -0.039040 0.000000 2042.702514 1255.342773 11.627361 -0.932382 -0.334287 -0.137529 50.000000 108.121681 1  0  0  0  0  31  0  2  2032.514282 1251.920410 10.820312 0.038510 -0.097556 0.000000 208.291427 1  0  0  0  0  0  286  1  0  2020.129150 1246.842529 9.820312 2039.902587 1254.298950 11.424779 2020.129150 1246.842529 9.820312 18 0.000000 16 0.000000 1544258087 431804532 
0 2040.412963 1254.081665 10.671875 0.009986 -0.038851 0.000000 2042.653076 1255.323242 11.608358 -0.898777 -0.418656 -0.130097 50.000000 112.717277 1  0  0  0  0  31  0  2  2033.060058 1251.468627 10.820312 0.099580 -0.033550 0.000000 254.200561 1  0  0  0  0  0  286  1  0  2018.460693 1244.674438 9.820312 2039.957641 1254.091064 11.429128 2018.460693 1244.674438 9.820312 18 0.000000 16 0.000000 1544258087 431804635 
0 2040.466674 1253.889282 10.671875 0.009168 -0.039323 0.000000 2042.672241 1255.183105 11.608358 -0.887686 -0.441686 -0.130097 50.000000 113.866172 1  0  0  0  0  31  0  2  2033.666381 1251.296997 10.820312 0.101484 -0.028716 0.000000 254.200561 1  0  0  0  0  0  286  1  0  2017.333984 1242.340576 9.820312 2039.977905 1253.820434 11.426935 2017.333984 1242.340576 9.820312 18 0.000000 23 0.000000 1544258087 431804775 
0 2040.513427 1253.659179 10.671875 0.008946 -0.040255 0.000000 2042.672241 1255.183105 11.608358 -0.887686 -0.441686 -0.130097 50.000000 117.148750 1  0  0  0  0  31  0  2  2034.181274 1251.151855 10.820312 0.101075 -0.028004 0.000000 249.500518 1  0  0  0  0  0  286  1  0  2012.856079 1238.711669 9.820312 2040.035278 1253.575927 11.429175 2012.856079 1238.711669 9.820312 18 0.000000 23 0.000000 1544258087 431804887 
0 2040.599609 1253.350708 10.671875 0.012304 -0.038549 0.000000 2042.663574 1254.981323 11.598836 -0.861356 -0.492029 -0.126378 50.000000 118.625915 1  0  0  0  0  31  0  2  2034.754272 1250.587158 10.820312 0.035183 -0.099427 0.000000 191.987136 1  0  0  0  0  0  286  1  0  2010.099731 1236.238769 9.820312 2040.113769 1253.326538 11.429390 2010.099731 1236.238769 9.820312 18 0.000000 23 0.000000 1544258087 431805007 
0 2040.655151 1253.194580 10.671875 0.013548 -0.037598 0.000000 2042.705932 1254.790039 11.598836 -0.849855 -0.511638 -0.126378 50.000000 120.759582 1  0  0  0  0  31  0  2  2034.682739 1249.978271 10.820312 -0.045071 -0.094704 0.000000 153.619598 1  0  0  0  0  0  286  1  0  2011.247802 1234.184082 9.820312 2040.192016 1253.070434 11.429176 2011.247802 1234.184082 9.820312 23 0.000000 23 0.000000 1544258087 431805133 
0 2040.783691 1252.886718 10.671875 0.018378 -0.035731 0.000000 2042.680664 1254.710571 11.598836 -0.812700 -0.568811 -0.126378 50.000000 124.862792 1  0  0  0  0  31  0  2  2034.496337 1249.608276 10.820312 -0.049154 -0.092651 0.000000 148.919555 1  0  0  0  0  0  286  1  0  2014.914306 1235.545410 9.820312 2040.292236 1252.829589 11.429075 2014.914306 1235.545410 9.820312 23 0.000000 23 0.000000 1544258087 431805229 
