0 2066.541748 1343.767700 10.679658 0.038459 0.011090 0.000000 2065.523193 1346.152832 11.566091 0.258069 -0.959422 -0.113612 50.000000 192.139663 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24 0.000000 0 0.000000 1544028571 202256649 
0 2066.751220 1343.819091 10.679658 0.038689 0.007023 0.000000 2065.862060 1346.259033 11.564298 0.219487 -0.969407 -0.109886 50.000000 188.364700 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24 0.000000 0 0.000000 1544028571 202256787 
1 2067.086669 1343.814575 10.679658 0.039260 -0.004352 0.000000 2066.856201 1346.384643 11.631074 -0.006445 -0.990696 -0.135936 50.000000 77.672927 1  0  0  0  0  31  0  2  2066.614501 1327.317993 10.679658 -0.102659 0.022434 0.000000 77.672927 1  0  0  0  0  0  288  1  0.202026 0.483642 -0.376198 2066.802490 1343.388916 11.431780 2066.284423 1327.473999 10.303460 24 0.000000 18 0.000000 1544028571 202256919 
1 2067.348876 1343.791015 10.679658 0.039258 -0.002224 0.000000 2067.133056 1346.353515 11.640561 -0.012115 -0.990126 -0.139650 50.000000 69.526176 1  0  0  0  0  31  0  2  2066.107910 1327.451171 10.671875 -0.099768 0.032353 0.000000 69.526176 1  0  0  0  0  0  288  1  0.014526 -0.473632 -0.397514 2067.061035 1343.381225 11.431487 2066.511718 1327.321411 10.274360 24 0.000000 17 0.000000 1544028571 202257050 
0 2067.527587 1343.781982 10.679658 0.039232 -0.002868 0.000000 2067.343994 1346.341064 11.640561 -0.012115 -0.990126 -0.139650 50.000000 177.696319 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24 0.000000 0 0.000000 1544028571 202257158 
0 2067.744384 1343.764282 10.679658 0.039186 -0.003199 0.000000 2067.765136 1346.331787 11.621574 -0.085845 -0.987496 -0.132220 50.000000 174.413757 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24 0.000000 0 0.000000 1544028571 202257296 
0 2068.054687 1343.740966 10.679658 0.040433 -0.003752 0.000000 2068.130126 1346.318237 11.612060 -0.142319 -0.981444 -0.128502 50.000000 170.146408 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24 0.000000 0 0.000000 1544028572 202257427 
0 2068.375000 1343.697021 10.679658 0.039415 -0.006860 0.000000 2068.424804 1346.290161 11.612060 -0.173169 -0.976473 -0.128502 50.000000 166.863815 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24 0.000000 0 0.000000 1544028572 202257564 
0 2068.630859 1343.628295 10.679658 0.036930 -0.014720 0.000000 2068.797851 1346.234252 11.621574 -0.225921 -0.965130 -0.132220 50.000000 160.134567 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24 0.000000 0 0.000000 1544028572 202257702 
0 2068.824462 1343.531860 10.679658 0.035740 -0.018162 0.000000 2069.543457 1346.003295 11.612060 -0.350944 -0.927537 -0.128502 50.000000 157.672637 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24 0.000000 0 0.000000 1544028572 202257833 
0 2069.015136 1343.438232 10.679658 0.036079 -0.017032 0.000000 2069.731689 1345.906494 11.612060 -0.350944 -0.927537 -0.128502 50.000000 157.672637 1  0  0  0  0  31  0  2  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24 0.000000 0 0.000000 1544028572 202257958 
