1 2038.787475 1356.658203 10.671875 0.014218 0.003918 0.000000 2037.623779 1358.968139 11.570047 0.339913 -0.933380 -0.115152 50.000000 56.116996 1  0  0  0  0  31  0  1  2040.498901 1348.729370 10.671875 -0.095396 0.064062 0.000000 56.116996 1  0  0  0  0  0  0  2  0.201660 0.215576 0.433735 2038.587280 1356.197021 11.435132 2040.227661 1349.157714 11.105610 22 0.000000 23 0.000000 1544021899 195576096 
1 2038.787475 1356.658203 10.671875 0.000000 0.000000 0.000000 2037.915649 1359.079101 11.570047 0.252377 -0.960752 -0.115152 50.000000 56.116996 1  0  0  0  0  31  0  1  2039.875000 1349.148315 10.671875 -0.090476 0.060758 0.000000 56.116996 1  0  0  0  0  0  0  2  0.278320 0.106079 0.449073 2038.565429 1356.197021 11.434731 2039.901245 1349.467285 11.120948 22 0.000000 23 0.000000 1544021899 195576219 
1 2038.787475 1356.658203 10.671875 0.000000 0.000000 0.000000 2038.068359 1359.130249 11.570047 0.186930 -0.975600 -0.115152 50.000000 56.116996 1  0  0  0  0  31  0  1  2039.232421 1349.579956 10.671875 -0.098259 0.065985 0.000000 56.116996 1  0  0  0  0  0  0  2  0.184082 0.098693 0.443619 2038.525268 1356.216430 11.435044 2039.305541 1349.753051 11.115494 22 0.000000 23 0.000000 1544021900 195576352 
1 2038.787475 1356.658203 10.671875 0.000000 0.000000 0.000000 2038.215698 1359.172119 11.570047 0.127600 -0.985118 -0.115152 50.000000 57.997016 1  0  0  0  0  31  0  1  2038.566040 1350.019775 10.671875 -0.097437 0.062384 0.000000 57.997016 1  0  0  0  0  0  0  2  0.318847 -0.033264 0.425041 2038.496459 1356.233520 11.433584 2038.859008 1350.214599 11.096916 22 0.000000 23 0.000000 1544021900 195576477 
1 2038.787475 1356.658203 10.671875 0.000000 0.000000 0.000000 2038.215698 1359.172119 11.570047 0.127600 -0.985118 -0.115152 50.000000 58.623695 1  0  0  0  0  31  0  1  2038.084472 1350.315917 10.671875 -0.092668 0.056512 0.000000 58.623695 1  0  0  0  0  0  0  2  0.343261 0.109680 0.429299 2038.446655 1356.241699 11.430415 2038.151611 1350.687255 11.101174 22 0.000000 23 0.000000 1544021900 195576593 
0 2038.787475 1356.658203 10.671875 0.000000 0.000000 0.000000 2038.772216 1359.229125 11.589154 -0.088383 -0.988512 -0.122599 50.000000 173.288101 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22 0.000000 0 0.000000 1544021900 195576768 
0 2038.787475 1356.658203 10.671875 0.000000 0.000000 0.000000 2039.077270 1359.205810 11.589154 -0.205468 -0.970954 -0.122599 50.000000 166.448989 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22 0.000000 0 0.000000 1544021900 195576897 
0 2038.787475 1356.658203 10.671875 0.000000 0.000000 0.000000 2039.390869 1359.150634 11.589154 -0.324228 -0.938000 -0.122599 50.000000 157.103775 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22 0.000000 0 0.000000 1544021900 195577069 
0 2038.787475 1356.658203 10.671875 0.000000 0.000000 0.000000 2039.619995 1359.086303 11.589154 -0.409674 -0.903955 -0.122599 50.000000 154.017242 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  0  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22 0.000000 0 0.000000 1544021900 195577171 
1 2038.787475 1356.658203 10.671875 0.000000 0.000000 0.000000 2040.031860 1358.904174 11.589154 -0.561292 -0.818486 -0.122599 50.000000 58.937030 1  0  0  0  0  31  0  1  2034.621459 1352.415405 10.820312 -0.096913 0.058376 0.000000 58.937030 1  0  0  0  0  0  0  2  -0.175292 -0.192382 0.269524 2038.275024 1356.557128 11.431755 2034.444946 1352.317016 11.089837 22 0.000000 23 0.000000 1544021901 195577348 
