1 2036.862060 1398.032836 10.820312 -0.038350 0.010390 0.000000 2036.418212 1395.472656 11.662522 0.295697 0.950703 -0.093408 50.000000 341.120117 1  0  0  0  0  31  0  1  2044.870727 1421.057128 10.671875 0.034346 0.077718 0.000000 336.157958 1  0  0  0  0  0  1  2  0.080444 -0.107421 0.348890 2037.208984 1398.340209 11.591807 2045.001708 1421.131469 11.020765 16 0.000000 24 0.000000 1544078949 252644130 
1 2036.681030 1398.082763 10.820312 -0.038539 0.010800 0.000000 2036.244018 1395.517822 11.662522 0.295697 0.950703 -0.093408 50.000000 341.120117 1  0  0  0  0  31  0  1  2044.974609 1421.598022 10.671875 -0.017849 0.084861 0.000000 14.071630 1  0  0  0  0  0  1  2  0.082397 -0.051757 0.328641 2037.056396 1398.396728 11.591484 2045.084106 1421.669677 11.000516 16 0.000000 24 0.000000 1544078949 252644259 
0 2036.651245 1398.091308 10.820312 0.000000 0.000000 0.000000 2036.087036 1395.561523 11.662522 0.295697 0.950703 -0.093408 50.000000 340.463623 1  0  0  0  0  31  0  1  2044.826782 1422.188110 10.671875 -0.019944 0.079569 0.000000 14.071630 1  0  0  0  0  0  1  2  2055.868896 1449.897338 9.679658 2037.078491 1398.382934 11.588443 2055.868896 1449.897338 9.679658 16 0.000000 24 0.000000 1544078950 252644389 
0 2036.651245 1398.091308 10.820312 0.000000 0.000000 0.000000 2036.062744 1395.570922 11.681759 0.311764 0.944789 -0.100873 50.000000 339.478851 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2050.010253 1432.391601 9.671875 2037.099121 1398.382690 11.581685 2050.010253 1432.391601 9.671875 16 0.000000 0 0.000000 1544078950 252644518 
0 2036.585937 1398.112182 10.820312 -0.023722 0.007569 0.000000 2036.033447 1395.584350 11.720107 0.327420 0.937757 -0.115784 50.000000 339.150573 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2050.140136 1433.590087 9.671875 2036.985961 1398.414062 11.582003 2050.140136 1433.590087 9.671875 16 0.000000 0 0.000000 1544078950 252644648 
0 2036.433593 1398.178833 10.820312 -0.035844 0.016893 0.000000 2035.922729 1395.622192 11.720107 0.327420 0.937757 -0.115784 50.000000 339.314697 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2056.941894 1460.520385 9.671875 2036.712524 1398.550659 11.588212 2056.941894 1460.520385 9.671875 16 0.000000 0 0.000000 1544078950 252644776 
0 2036.104125 1398.323242 10.820312 -0.036839 0.014485 0.000000 2035.759033 1395.709106 11.681759 0.290033 0.951685 -0.100873 50.000000 343.089660 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2089.685791 1582.217163 12.881930 2036.429809 1398.650024 11.600972 2089.685791 1582.217285 12.881930 16 0.000000 0 0.000000 1544078950 252644921 
0 2035.927368 1398.380371 10.820312 -0.037665 0.011276 0.000000 2035.587036 1395.789184 11.604587 0.255059 0.964316 -0.070985 50.000000 343.582031 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2090.340576 1582.871948 13.814034 2036.168945 1398.734741 11.602476 2090.340576 1582.871948 13.814034 16 0.000000 0 0.000000 1544078950 252645046 
0 2035.575317 1398.490844 10.820312 -0.037931 0.010782 0.000000 2035.333496 1395.868530 11.594903 0.252361 0.965293 -0.067244 50.000000 343.746185 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  0.000000 0.000000 0.000000 2035.906127 1398.806518 11.602465 822.960083 0.000000 0.000000 16 0.000000 0 0.000000 1544078950 252645195 
0 2035.298950 1398.549316 10.820312 -0.039609 0.008191 0.000000 2035.071899 1395.944458 11.594903 0.252361 0.965293 -0.067244 50.000000 344.238555 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2057.165771 1474.286254 10.281562 2035.627807 1398.873291 11.596426 2057.165771 1474.286254 10.281562 16 0.000000 0 0.000000 1544078951 252645322 
0 2035.119506 1398.586914 10.820312 -0.038950 0.008078 0.000000 2034.834106 1395.997558 11.633593 0.238242 0.967720 -0.082202 50.000000 345.059204 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2046.850585 1444.136840 9.671875 2035.364501 1398.942382 11.588633 2046.850585 1444.136840 9.671875 16 0.000000 0 0.000000 1544078951 252645457 
0 2034.769897 1398.663940 10.820312 -0.038289 0.010411 0.000000 2034.636718 1396.048706 11.681759 0.215632 0.971250 -0.100873 50.000000 346.536376 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2045.834228 1445.520263 9.671875 2035.087768 1399.020751 11.588511 2045.834228 1445.520263 9.671875 16 0.000000 0 0.000000 1544078951 252645587 
0 2034.509277 1398.749511 10.820312 -0.037946 0.012281 0.000000 2034.400634 1396.113159 11.681759 0.201699 0.974239 -0.100873 50.000000 346.700500 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2047.546752 1455.480346 9.671875 2034.828979 1399.107543 11.588524 2047.546752 1455.480346 9.671875 16 0.000000 0 0.000000 1544078951 252645725 
0 2034.244750 1398.826904 10.820312 -0.038240 0.010184 0.000000 2034.141967 1396.200317 11.681759 0.201699 0.974239 -0.100873 50.000000 346.700500 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2052.927246 1474.749755 9.671875 2034.565673 1399.170532 11.588814 2052.927246 1474.749755 9.671875 16 0.000000 0 0.000000 1544078951 252645858 
0 2033.989990 1398.897460 10.820312 -0.037888 0.012129 0.000000 2033.839355 1396.282470 11.681759 0.215632 0.971250 -0.100873 50.000000 344.074432 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2056.789306 1474.601562 9.964978 2034.359008 1399.221679 11.588628 2056.789306 1474.601562 9.964978 16 0.000000 0 0.000000 1544078951 252645994 
0 2033.951904 1398.910156 10.820312 0.000000 0.000000 0.000000 2033.507568 1396.361816 11.681759 0.257154 0.961091 -0.100873 50.000000 343.417938 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2055.630126 1468.649414 9.815475 2034.359619 1399.226562 11.588433 2055.630126 1468.649414 9.815475 16 0.000000 0 0.000000 1544078951 252646133 
0 2033.951904 1398.910156 10.820312 0.000000 0.000000 0.000000 2033.506347 1396.360595 11.681759 0.257154 0.961091 -0.100873 50.000000 342.925537 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2048.268554 1441.539062 9.671875 2034.378540 1399.216918 11.583766 2048.268554 1441.539062 9.671875 16 0.000000 0 0.000000 1544078951 252646271 
1 2033.951904 1398.910156 10.820312 0.000000 0.000000 0.000000 2033.477783 1396.371215 11.710536 0.273304 0.955378 -0.112059 50.000000 340.791870 1  0  0  0  0  31  0  1  2044.726684 1428.574951 10.671875 0.056564 0.054453 0.000000 313.911071 1  0  0  0  0  0  1  2  0.285095 -0.524658 -0.766390 2034.399291 1399.232910 11.581204 2044.670898 1428.115234 9.905484 16 0.000000 24 0.000000 1544078952 252646401 
0 2033.979736 1398.989990 10.820312 0.009763 0.028023 0.000000 2033.410888 1396.395385 11.720107 0.300427 0.946750 -0.115784 50.000000 340.791870 1  0  0  0  0  31  0  1  2045.233032 1429.062255 10.671875 0.059625 0.057401 0.000000 312.031036 1  0  0  0  0  0  1  2  2045.750854 1431.168579 9.671875 2034.482299 1399.459472 11.580444 2045.750854 1431.168579 9.671875 16 0.000000 24 0.000000 1544078952 252646532 
0 2034.103515 1399.336914 10.820312 0.013867 0.037706 0.000000 2033.463989 1396.615112 11.720107 0.308552 0.944134 -0.115784 50.000000 338.822326 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2046.694213 1431.527709 9.671875 2034.586914 1399.708740 11.579540 2046.694213 1431.527709 9.671875 16 0.000000 0 0.000000 1544078952 252646666 
0 2034.169067 1399.505371 10.820312 0.014621 0.037420 0.000000 2033.494018 1396.911254 11.729664 0.335318 0.934494 -0.119508 50.000000 338.658203 1  0  0  0  0  31  0  1  0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0  0  0  0  0  0  0  65535  2049.051269 1437.892700 9.671875 2034.683349 1399.954101 11.579884 2049.051269 1437.892700 9.671875 16 0.000000 0 0.000000 1544078952 252646806 
1 2034.301757 1399.844726 10.820312 0.014933 0.038221 0.000000 2033.592895 1397.163085 11.729664 0.335318 0.934494 -0.119508 50.000000 338.494079 1  0  0  0  0  31  0  1  2046.503173 1429.991821 10.671875 0.058243 0.065366 0.000000 325.504486 1  0  0  0  0  0  1  2  -0.059936 -0.155761 -0.378553 2034.787109 1400.211303 11.579934 2046.494628 1430.062622 10.293321 16 0.000000 24 0.000000 1544078952 252646932 
1 2034.368652 1400.013793 10.820312 0.015311 0.038534 0.000000 2033.681030 1397.427490 11.729664 0.340666 0.932557 -0.119508 50.000000 338.001678 1  0  0  0  0  31  0  1  2046.852905 1430.573608 10.671875 0.040158 0.068387 0.000000 329.577850 1  0  0  0  0  0  1  2  0.301513 -0.115966 0.238648 2034.891235 1400.463989 11.588082 2047.101196 1430.389404 10.910523 16 0.000000 24 0.000000 1544078952 252647064 
0 2034.475463 1400.278076 10.820312 0.015583 0.038573 0.000000 2033.767089 1397.681030 11.681759 0.346724 0.932527 -0.100873 50.000000 337.837554 1  0  0  0  0  31  0  1  2047.093750 1431.004760 10.671875 0.037884 0.084471 0.000000 341.171295 1  0  0  0  0  0  1  2  2070.062500 1484.330200 9.671875 2035.001953 1400.732177 11.591497 2070.062500 1484.330200 9.671875 16 0.000000 24 0.000000 1544078952 252647204 
